Common Name,Latitude,Longitude,Status,Primary ID
Limber Pine,40.34240699,-74.65777449,Alive,8951
Limber Pine,40.34242999,-74.65779595,Alive,8950
Limber Pine,40.34995636,-74.64942947,Alive,7790
Limber Pine,40.33954382,-74.66607928,Alive,7436
Limber Pine,40.33924277,-74.66635488,Alive,7430
Limber Pine,40.34198994,-74.66057606,Alive,7265
Limber Pine,40.34132961,-74.66685109,Alive,7068
Limber Pine,40.34145841,-74.66641054,Alive,7041
Limber Pine,40.34123966,-74.66578625,Alive,6446
Limber Pine,40.34091562,-74.66590494,Alive,6430
Limber Pine,40.33957908,-74.66562398,Alive,5849
Limber Pine,40.33953411,-74.66565751,Alive,5847
Limber Pine,40.33969051,-74.6660652,Alive,5839
Limber Pine,40.3388625,-74.66600485,Alive,5661
Limber Pine,40.34665366,-74.65738957,Alive,2029
Limber Pine,40.34728912,-74.65728455,Alive,1017
Limber Pine,40.34721487,-74.65721352,Alive,947
Limber Pine,40.34700616,-74.65589921,Alive,747
Limber Pine,40.34700636,-74.65566171,Alive,212
Littleleaf Linden,40.34701838,-74.65252943,Alive,8615
Littleleaf Linden,40.34715228,-74.65262599,Alive,8608
Littleleaf Linden,40.34722944,-74.65267427,Alive,8607
Littleleaf Linden,40.34720031,-74.65262331,Alive,8606
Littleleaf Linden,40.34542899,-74.65296395,Alive,8307
Littleleaf Linden,40.34540292,-74.65287678,Alive,8306
Littleleaf Linden,40.34545147,-74.652858,Alive,8305
Littleleaf Linden,40.34547345,-74.65281107,Alive,8304
Littleleaf Linden,40.3454157,-74.652799,Alive,8303
Littleleaf Linden,40.35036774,-74.64948915,Alive,7536
Littleleaf Linden,40.34975195,-74.66496281,Alive,7100
Littleleaf Linden,40.33287504,-74.65671435,Alive,6020
Littleleaf Linden,40.34840624,-74.63536016,Alive,3565
Littleleaf Linden,40.34833398,-74.63553415,Alive,3564
Littleleaf Linden,40.34766406,-74.66162628,Alive,3385
Littleleaf Linden,40.3483069,-74.66274447,Alive,3382
Littleleaf Linden,40.34752702,-74.63739827,Alive,3116
Littleleaf Linden,40.34402221,-74.65866826,Alive,3068
Littleleaf Linden,40.34420911,-74.65860697,Alive,3067
Littleleaf Linden,40.34748094,-74.6376206,Alive,3051
Littleleaf Linden,40.34717837,-74.63814848,Alive,3016
Littleleaf Linden,40.34703031,-74.63853947,Alive,3007
Littleleaf Linden,40.34694595,-74.63865173,Alive,3006
Littleleaf Linden,40.34845775,-74.63523071,Alive,2878
Littleleaf Linden,40.34793125,-74.63647918,Alive,2520
Littleleaf Linden,40.347676,-74.63703255,Alive,2450
Littleleaf Linden,40.34855006,-74.634966,Alive,2235
Littleleaf Linden,40.34735093,-74.63775435,Alive,2045
Littleleaf Linden,40.34727365,-74.63795364,Alive,2043
Littleleaf Linden,40.34811409,-74.66042274,Alive,557
Littleleaf Linden,40.34777949,-74.66150583,Alive,196
London Planetree,40.34731019,-74.64445934,Alive,9246
London Planetree,40.34718396,-74.64470074,Alive,9245
London Planetree,40.34709862,-74.64493409,Alive,9244
London Planetree,40.34703167,-74.64509502,Alive,9243
London Planetree,40.34696574,-74.6452412,Alive,9242
London Planetree,40.34666473,-74.64479595,Alive,8994
London Planetree,40.34666269,-74.64482814,Alive,8991
London Planetree,40.34668722,-74.64483082,Alive,8990
London Planetree,40.34398368,-74.65950117,Alive,8840
London Planetree,40.34393615,-74.65948775,Alive,8839
London Planetree,40.34392746,-74.65942472,Alive,8838
London Planetree,40.34378794,-74.65946898,Alive,8833
London Planetree,40.34378027,-74.65941265,Alive,8832
London Planetree,40.3437491,-74.65943411,Alive,8831
London Planetree,40.34782482,-74.64874215,Alive,8501
London Planetree,40.34494143,-74.6401953,Alive,8417
London Planetree,40.34489594,-74.64027978,Alive,8416
London Planetree,40.34483513,-74.64044742,Alive,8415
London Planetree,40.34478249,-74.6405869,Alive,8414
London Planetree,40.34471247,-74.64068614,Alive,8413
London Planetree,40.34524245,-74.6417255,Alive,8412
London Planetree,40.34530326,-74.6415887,Alive,8411
London Planetree,40.34535079,-74.64147471,Alive,8410
London Planetree,40.34541365,-74.64133255,Alive,8409
London Planetree,40.34547856,-74.64116089,Alive,8408
London Planetree,40.34557515,-74.64095972,Alive,8407
London Planetree,40.34560888,-74.64089133,Alive,8406
London Planetree,40.3456375,-74.64082696,Alive,8405
London Planetree,40.34458572,-74.65216331,Alive,8291
London Planetree,40.34451877,-74.65210162,Alive,8290
London Planetree,40.34282557,-74.66145717,Alive,7360
London Planetree,40.34276373,-74.6615041,Alive,7359
London Planetree,40.34200885,-74.66067798,Alive,7264
London Planetree,40.34897568,-74.65364993,Alive,6864
London Planetree,40.34950665,-74.65562537,Alive,6746
London Planetree,40.34954702,-74.65552345,Alive,6745
London Planetree,40.34965281,-74.65522438,Alive,6738
London Planetree,40.34968705,-74.65510637,Alive,6737
London Planetree,40.34973151,-74.65498701,Alive,6736
London Planetree,40.34978414,-74.65485156,Alive,6735
London Planetree,40.34980714,-74.65478584,Alive,6734
London Planetree,40.34983116,-74.65470001,Alive,6733
London Planetree,40.34919134,-74.65420246,Alive,6731
London Planetree,40.3492266,-74.65427622,Alive,6730
London Planetree,40.34912082,-74.65438619,Alive,6729
London Planetree,40.34927873,-74.65448543,Alive,6728
London Planetree,40.34955162,-74.65434328,Alive,6724
London Planetree,40.34948774,-74.65428293,Alive,6723
London Planetree,40.3498981,-74.65394162,Alive,6693
London Planetree,40.34998651,-74.65397917,Alive,6692
London Planetree,40.35006623,-74.65405293,Alive,6690
London Planetree,40.35004119,-74.65412535,Alive,6689
London Planetree,40.3499027,-74.65462223,Alive,6688
London Planetree,40.34986488,-74.65445593,Alive,6687
London Planetree,40.34993132,-74.65447739,Alive,6682
London Planetree,40.34999571,-74.65430707,Alive,6671
London Planetree,40.34002886,-74.66612421,Alive,6345
London Planetree,40.3500187,-74.65233631,Alive,5888
London Planetree,40.34980918,-74.65267695,Alive,5884
London Planetree,40.34987306,-74.65270914,Alive,5883
London Planetree,40.34995431,-74.65273999,Alive,5882
London Planetree,40.34985517,-74.65314098,Alive,5878
London Planetree,40.34970953,-74.65309672,Alive,5877
London Planetree,40.33451482,-74.65700805,Alive,4865
London Planetree,40.33084059,-74.63932961,Alive,4864
London Planetree,40.33993686,-74.6355544,Alive,4741
London Planetree,40.34540343,-74.6425429,Alive,4740
London Planetree,40.34535642,-74.64251474,Alive,4689
London Planetree,40.34472784,-74.64671688,Alive,4342
London Planetree,40.34467418,-74.64667664,Alive,4341
London Planetree,40.34453364,-74.64656801,Alive,4340
London Planetree,40.34411539,-74.64879909,Alive,4316
London Planetree,40.33451176,-74.65700918,Alive,4306
London Planetree,40.34468684,-74.64452258,Alive,4112
London Planetree,40.34479672,-74.64461243,Alive,4111
London Planetree,40.34509178,-74.64483334,Alive,4110
London Planetree,40.34500336,-74.64477165,Alive,4109
London Planetree,40.34491597,-74.64470593,Alive,4108
London Planetree,40.34518019,-74.64490308,Alive,4107
London Planetree,40.34532584,-74.64500634,Alive,4106
London Planetree,40.34542857,-74.64508949,Alive,4105
London Planetree,40.34471767,-74.64563934,Alive,4104
London Planetree,40.34481426,-74.64570103,Alive,4103
London Planetree,40.34496094,-74.64581235,Alive,4102
London Planetree,40.34508615,-74.64590622,Alive,4101
London Planetree,40.3439912,-74.64921483,Alive,4060
London Planetree,40.34861561,-74.66082292,Alive,3867
London Planetree,40.34365395,-74.65918969,Alive,3632
London Planetree,40.34358261,-74.65915741,Alive,3631
London Planetree,40.34367639,-74.65886311,Alive,3630
London Planetree,40.34381062,-74.65892051,Alive,3629
London Planetree,40.34837655,-74.66105812,Alive,3424
London Planetree,40.34769771,-74.66060024,Alive,3389
London Planetree,40.34359655,-74.65884307,Alive,3101
London Planetree,40.34371761,-74.65887987,Alive,3100
London Planetree,40.34010457,-74.65637606,Alive,3085
London Planetree,40.34388106,-74.65894971,Alive,3075
London Planetree,40.34395337,-74.65898238,Alive,3074
London Planetree,40.34837099,-74.66112625,Alive,3058
London Planetree,40.35004624,-74.63639814,Alive,2921
London Planetree,40.34205882,-74.65554257,Alive,2907
London Planetree,40.34673311,-74.66156818,Alive,2876
London Planetree,40.34351264,-74.65913168,Alive,2599
London Planetree,40.3400715,-74.65649148,Alive,2431
London Planetree,40.34086746,-74.6567806,Alive,2070
London Planetree,40.34083097,-74.65680097,Alive,2069
London Planetree,40.3408475,-74.65687024,Alive,2068
London Planetree,40.34624401,-74.6581333,Alive,1933
London Planetree,40.34192398,-74.65551,Alive,1907
London Planetree,40.34012823,-74.65625348,Alive,1762
London Planetree,40.34016539,-74.65613419,Alive,1761
London Planetree,40.34047498,-74.65641526,Alive,1759
London Planetree,40.3398987,-74.65714906,Alive,1742
London Planetree,40.33993746,-74.65701227,Alive,1741
London Planetree,40.33996804,-74.6568955,Alive,1740
London Planetree,40.34024727,-74.65728742,Alive,1739
London Planetree,40.34030191,-74.65706489,Alive,1738
London Planetree,40.34072431,-74.65741845,Alive,1737
London Planetree,40.34180438,-74.65558801,Alive,1732
London Planetree,40.34037548,-74.65676759,Alive,1664
London Planetree,40.34041706,-74.65665304,Alive,1663
London Planetree,40.34000827,-74.65672522,Alive,1065
London Planetree,40.34003892,-74.65661689,Alive,1064
London Planetree,40.34788336,-74.66237088,Alive,1046
London Planetree,40.34797211,-74.66244484,Alive,1045
London Planetree,40.34841441,-74.66094722,Alive,552
Magnolia (Unknown),40.3480783,-74.65483278,Alive,9442
Magnolia (Unknown),40.34705569,-74.65888023,Alive,9420
Magnolia (Unknown),40.34277906,-74.6585463,Alive,8748
Magnolia (Unknown),40.34269882,-74.65844035,Alive,8743
Magnolia (Unknown),40.34259558,-74.65850741,Alive,8739
Magnolia (Unknown),40.34252556,-74.65851143,Alive,8734
Magnolia (Unknown),40.34262318,-74.65862408,Alive,8731
Magnolia (Unknown),40.3426656,-74.65862408,Alive,8728
Magnolia (Unknown),40.34271416,-74.65880513,Alive,8727
Magnolia (Unknown),40.34276271,-74.65894729,Alive,8726
Magnolia (Unknown),40.34278877,-74.65898618,Alive,8725
Magnolia (Unknown),40.34268145,-74.65895534,Alive,8709
Magnolia (Unknown),40.34239013,-74.6590586,Alive,8697
Magnolia (Unknown),40.3425363,-74.65880513,Alive,8694
Magnolia (Unknown),40.34246628,-74.65865761,Alive,8682
Magnolia (Unknown),40.34249797,-74.65861872,Alive,8678
Magnolia (Unknown),40.34244175,-74.65848863,Alive,8674
Magnolia (Unknown),40.344506,-74.64728974,Alive,7970
Magnolia (Unknown),40.34450855,-74.64735277,Alive,7969
Magnolia (Unknown),40.34453973,-74.64735143,Alive,7968
Magnolia (Unknown),40.33942422,-74.66627777,Alive,7433
Magnolia (Unknown),40.34248621,-74.66120303,Alive,7257
Magnolia (Unknown),40.35042088,-74.6565447,Alive,6657
Magnolia (Unknown),40.35039993,-74.65659164,Alive,6656
Magnolia (Unknown),40.35034985,-74.65670697,Alive,6654
Magnolia (Unknown),40.3503105,-74.65679817,Alive,6653
Magnolia (Unknown),40.35029364,-74.65685181,Alive,6652
Magnolia (Unknown),40.33294149,-74.65740234,Alive,6016
Magnolia (Unknown),40.33309586,-74.65711668,Alive,5999
Magnolia (Unknown),40.33315465,-74.65678275,Alive,5993
Magnolia (Unknown),40.34017043,-74.63492006,Alive,4583
Magnolia (Unknown),40.34028186,-74.63508502,Alive,4582
Magnolia (Unknown),40.34031763,-74.63513732,Alive,4581
Magnolia (Unknown),40.34034421,-74.63517487,Alive,4580
Magnolia (Unknown),40.34041474,-74.63511117,Alive,4546
Magnolia (Unknown),40.34035648,-74.63467598,Alive,4471
Magnolia (Unknown),40.3403667,-74.63469341,Alive,4470
Magnolia (Unknown),40.34037692,-74.63470683,Alive,4469
Magnolia (Unknown),40.34038714,-74.6347256,Alive,4468
Magnolia (Unknown),40.34039941,-74.63474438,Alive,4467
Magnolia (Unknown),40.34041168,-74.63476181,Alive,4466
Magnolia (Unknown),40.34042394,-74.63477924,Alive,4465
Magnolia (Unknown),40.34043519,-74.63480473,Alive,4464
Magnolia (Unknown),40.34045972,-74.63483691,Alive,4462
Magnolia (Unknown),40.34046994,-74.63485569,Alive,4461
Magnolia (Unknown),40.34048119,-74.6348691,Alive,4460
Magnolia (Unknown),40.34049141,-74.63488653,Alive,4459
Magnolia (Unknown),40.34050265,-74.63490263,Alive,4458
Magnolia (Unknown),40.34051287,-74.63491738,Alive,4457
Magnolia (Unknown),40.34052514,-74.63493615,Alive,4456
Magnolia (Unknown),40.34054712,-74.63496834,Alive,4453
Magnolia (Unknown),40.34936416,-74.65850986,Alive,3877
Magnolia (Unknown),40.34407236,-74.65520739,Alive,3790
Magnolia (Unknown),40.34420422,-74.65497538,Alive,3786
Magnolia (Unknown),40.34425839,-74.65492978,Alive,3784
Magnolia (Unknown),40.34234162,-74.65650553,Alive,3738
Magnolia (Unknown),40.34467557,-74.65705263,Alive,3734
Magnolia (Unknown),40.34520772,-74.65794739,Alive,3733
Magnolia (Unknown),40.34389176,-74.65550095,Alive,3689
Magnolia (Unknown),40.34384929,-74.65523593,Alive,3593
Magnolia (Unknown),40.34582173,-74.65540958,Alive,3548
Magnolia (Unknown),40.34589397,-74.65528476,Alive,3547
Magnolia (Unknown),40.34608017,-74.65516352,Alive,3218
Magnolia (Unknown),40.34532639,-74.65550958,Alive,3196
Magnolia (Unknown),40.34416097,-74.65521843,Alive,2445
Magnolia (Unknown),40.3438938,-74.65568602,Alive,2334
Magnolia (Unknown),40.34403482,-74.65585546,Alive,2330
Magnolia (Unknown),40.34377402,-74.65531305,Alive,2305
Magnolia (Unknown),40.34783485,-74.65718443,Alive,1919
Magnolia (Unknown),40.3481691,-74.66171687,Alive,1043
Magnolia (Unknown),40.34567644,-74.65548733,Alive,309
Magnolia (Unknown),40.34909569,-74.65805123,Alive,232
Magnolia (Unknown),40.345547,-74.65563586,Alive,24
Miss Canada Lilac,40.34047607,-74.6362491,Alive,4870
Mockernut Hickory,40.34702451,-74.65114072,Alive,8433
Mockernut Hickory,40.34562405,-74.6552053,Removed,1888
Momi Fir,40.34176915,-74.66456316,Alive,5809
Moon Yew,40.33977279,-74.6354498,Alive,4729
Moon Yew,40.33978608,-74.63546723,Alive,4728
Moon Yew,40.33979631,-74.63548332,Alive,4727
Moon Yew,40.33980857,-74.6355021,Alive,4726
Moon Yew,40.33981879,-74.6355249,Alive,4725
Moon Yew,40.33983208,-74.63554636,Alive,4705
Moon Yew,40.33984639,-74.63556245,Alive,4704
Moon Yew,40.33985866,-74.63557988,Alive,4703
Moon Yew,40.33987297,-74.63559866,Alive,4702
Mugo Pine,40.34097031,-74.66445453,Alive,5805
Mugo Pine,40.34596917,-74.65783861,Alive,3740
Mugo Pine,40.34594618,-74.65783459,Alive,3739
Mugo Pine,40.34505659,-74.65996115,Alive,2422
Muskogee Crape Myrtle,40.3400723,-74.63528216,Alive,4635
Muskogee Crape Myrtle,40.34008457,-74.63529825,Alive,4634
Muskogee Crape Myrtle,40.34009684,-74.635313,Alive,4633
Muskogee Crape Myrtle,40.34011217,-74.63533178,Alive,4632
Muskogee Crape Myrtle,40.3401275,-74.63535056,Alive,4631
Muskogee Crape Myrtle,40.34014284,-74.63537067,Alive,4630
Muskogee Crape Myrtle,40.34015817,-74.63539347,Alive,4629
Unknown,40.34772567,-74.65029716,Stump,8448
Unknown,40.34553733,-74.6404729,Stump,8370
Unknown,40.34662282,-74.65129159,Stump,8362
Unknown,40.34540803,-74.6510046,Stump,8361
Unknown,40.34894042,-74.66466174,Stump,7156
Unknown,40.33394182,-74.65601027,Stump,6082
Unknown,40.3327999,-74.65578094,Stump,5949
Unknown,40.33926833,-74.66509894,Stump,5737
Nellie Stevens Holly,40.34177068,-74.66028035,Alive,7288
Nellie Stevens Holly,40.34138318,-74.65539277,Alive,3601
Nellie Stevens Holly,40.34137055,-74.65538631,Alive,3600
Nellie Stevens Holly,40.34116133,-74.65531869,Alive,3598
Nellie Stevens Holly,40.34118018,-74.6553351,Alive,3597
Nellie Stevens Holly,40.3411729,-74.65531499,Alive,3596
Nellie Stevens Holly,40.34176034,-74.65851107,Removed,3509
Nellie Stevens Holly,40.34180256,-74.65855887,Removed,3508
Nellie Stevens Holly,40.34188143,-74.65862183,Removed,3506
Nellie Stevens Holly,40.34223124,-74.65643187,Alive,3472
Nellie Stevens Holly,40.34142154,-74.65540693,Alive,2966
Nellie Stevens Holly,40.34173869,-74.65529328,Alive,2836
Nellie Stevens Holly,40.34174931,-74.65525922,Alive,2835
Nellie Stevens Holly,40.34175622,-74.65522596,Alive,2834
Nellie Stevens Holly,40.34176864,-74.65518952,Alive,2833
Nellie Stevens Holly,40.34104538,-74.65374061,Alive,2822
Nellie Stevens Holly,40.34104896,-74.65372461,Alive,2821
Nellie Stevens Holly,40.34094532,-74.65387621,Alive,2807
Nellie Stevens Holly,40.34168191,-74.65550719,Alive,2791
Nellie Stevens Holly,40.34163234,-74.65551208,Alive,2783
Nellie Stevens Holly,40.34162187,-74.65552562,Alive,2782
Nellie Stevens Holly,40.34161942,-74.65550457,Alive,2781
Nellie Stevens Holly,40.34160466,-74.65549786,Alive,2780
Nellie Stevens Holly,40.34159304,-74.6554931,Alive,2779
Nellie Stevens Holly,40.3413596,-74.65538529,Alive,2777
Nellie Stevens Holly,40.34222285,-74.65646398,Alive,2719
Nellie Stevens Holly,40.34283268,-74.65656452,Alive,2714
Nellie Stevens Holly,40.34098565,-74.65815776,Removed,2665
Nellie Stevens Holly,40.34103392,-74.65820036,Removed,2664
Nellie Stevens Holly,40.34126932,-74.65831765,Removed,2663
Nellie Stevens Holly,40.34133669,-74.65834334,Removed,2662
Nellie Stevens Holly,40.34168946,-74.65848691,Removed,2657
Nellie Stevens Holly,40.34164575,-74.65553122,Alive,2300
Nellie Stevens Holly,40.34118696,-74.65532476,Alive,2297
Nellie Stevens Holly,40.34187955,-74.65856313,Alive,2282
Nellie Stevens Holly,40.34097669,-74.65387357,Alive,2122
Nellie Stevens Holly,40.340887,-74.6581386,Removed,2061
Nellie Stevens Holly,40.34092278,-74.6581386,Removed,2059
Nellie Stevens Holly,40.34095658,-74.65387853,Alive,1829
Nellie Stevens Holly,40.34177712,-74.65515442,Alive,1579
Nellie Stevens Holly,40.34179445,-74.6551197,Alive,1578
Nellie Stevens Holly,40.34180006,-74.65508921,Alive,1577
Nellie Stevens Holly,40.34180942,-74.65506008,Alive,1576
Nellie Stevens Holly,40.34181915,-74.65502632,Alive,1575
Nellie Stevens Holly,40.34182715,-74.65499285,Alive,1574
Nellie Stevens Holly,40.34183748,-74.65496598,Alive,1573
Nellie Stevens Holly,40.3418471,-74.65493168,Alive,1572
Nellie Stevens Holly,40.34185293,-74.65489995,Alive,1571
Nellie Stevens Holly,40.34186294,-74.65486469,Alive,1570
Nellie Stevens Holly,40.34187371,-74.65482222,Alive,1569
Nellie Stevens Holly,40.34188001,-74.65479116,Alive,1568
Nellie Stevens Holly,40.34188836,-74.6547667,Alive,1567
Nellie Stevens Holly,40.34208807,-74.65551265,Alive,1566
Nellie Stevens Holly,40.34205458,-74.65546944,Alive,1564
Nellie Stevens Holly,40.34101706,-74.65383986,Alive,1549
Nellie Stevens Holly,40.34102333,-74.65382682,Alive,1548
Nellie Stevens Holly,40.34102661,-74.6538119,Alive,1547
Nellie Stevens Holly,40.34103244,-74.65379547,Alive,1546
Nellie Stevens Holly,40.34103549,-74.65378343,Alive,1545
Nellie Stevens Holly,40.34103817,-74.65376866,Alive,1544
Nellie Stevens Holly,40.34104252,-74.65375317,Alive,1543
Nellie Stevens Holly,40.3410552,-74.65370732,Alive,1542
Nellie Stevens Holly,40.34105713,-74.65369468,Alive,1541
Nellie Stevens Holly,40.34106262,-74.65368008,Alive,1540
Nellie Stevens Holly,40.34106469,-74.65366444,Alive,1539
Nellie Stevens Holly,40.34106901,-74.65364822,Alive,1538
Nellie Stevens Holly,40.34107075,-74.65363369,Alive,1537
Nellie Stevens Holly,40.34107576,-74.65361963,Alive,1536
Nellie Stevens Holly,40.34108248,-74.65360309,Alive,1535
Nellie Stevens Holly,40.34108582,-74.65358786,Alive,1534
Nellie Stevens Holly,40.34109175,-74.65357361,Alive,1533
Nellie Stevens Holly,40.341095,-74.65355934,Alive,1532
Nellie Stevens Holly,40.34109887,-74.65354383,Alive,1531
Nellie Stevens Holly,40.3411042,-74.65353079,Alive,1530
Nellie Stevens Holly,40.34110614,-74.65351445,Alive,1529
Nellie Stevens Holly,40.34111176,-74.65349791,Alive,1528
Nellie Stevens Holly,40.34111419,-74.65348218,Alive,1527
Nellie Stevens Holly,40.34111865,-74.65346865,Alive,1526
Nellie Stevens Holly,40.34112358,-74.65345099,Alive,1525
Nellie Stevens Holly,40.34112685,-74.65343837,Alive,1524
Nellie Stevens Holly,40.34113186,-74.65342206,Alive,1523
Nellie Stevens Holly,40.34113435,-74.65340547,Alive,1522
Nellie Stevens Holly,40.34113921,-74.65339244,Alive,1521
Nellie Stevens Holly,40.34113913,-74.65337415,Alive,1520
Nellie Stevens Holly,40.34113746,-74.65335788,Alive,1519
Nellie Stevens Holly,40.3411351,-74.65334133,Alive,1518
Nellie Stevens Holly,40.34112679,-74.6533272,Alive,1517
Nellie Stevens Holly,40.34111766,-74.65331618,Alive,1516
Nellie Stevens Holly,40.34092273,-74.65386372,Alive,1488
Nellie Stevens Holly,40.34093532,-74.65387031,Alive,1487
Nellie Stevens Holly,40.34169012,-74.65547708,Alive,1447
Nellie Stevens Holly,40.34170372,-74.65543381,Alive,1431
Nellie Stevens Holly,40.34167826,-74.65553958,Alive,1407
Nellie Stevens Holly,40.34166435,-74.65552934,Alive,1406
Nellie Stevens Holly,40.34165613,-74.65552025,Alive,1405
Nellie Stevens Holly,40.34164034,-74.65552349,Alive,1404
Nellie Stevens Holly,40.34153072,-74.65546303,Alive,1399
Nellie Stevens Holly,40.34151525,-74.65545652,Alive,1398
Nellie Stevens Holly,40.34150093,-74.65547439,Alive,1397
Nellie Stevens Holly,40.34148689,-74.65545228,Alive,1396
Nellie Stevens Holly,40.34145101,-74.65542535,Alive,1394
Nellie Stevens Holly,40.34143583,-74.65541593,Alive,1393
Nellie Stevens Holly,40.3413974,-74.6553985,Alive,1392
Nellie Stevens Holly,40.34130978,-74.65534464,Alive,1391
Nellie Stevens Holly,40.3409518,-74.6581508,Removed,1213
Nellie Stevens Holly,40.34171183,-74.65539785,Alive,1170
Nellie Stevens Holly,40.34171878,-74.65536802,Alive,1169
Nellie Stevens Holly,40.34172875,-74.6553301,Alive,1168
Nellie Stevens Holly,40.34096983,-74.65387748,Alive,1167
Nellie Stevens Holly,40.34130502,-74.65534385,Alive,1128
Nellie Stevens Holly,40.34126399,-74.65534611,Alive,1126
Nellie Stevens Holly,40.34127096,-74.65536899,Alive,1125
Nellie Stevens Holly,40.3412456,-74.65535397,Alive,1124
Nellie Stevens Holly,40.34098832,-74.65386916,Alive,45
Nellie Stevens Holly,40.34099978,-74.65386082,Alive,44
Nellie Stevens Holly,40.34100894,-74.65385512,Alive,43
Nordman Fir,40.34741138,-74.64995719,Alive,8534
Nordman Fir,40.33942217,-74.66650039,Alive,7424
Nordman Fir,40.33424136,-74.65796627,Alive,6228
Nordman Fir,40.33946817,-74.63469341,Alive,5345
Nordman Fir,40.33948555,-74.63471085,Alive,5344
Nordman Fir,40.33950293,-74.63473499,Alive,5343
Nordman Fir,40.3407386,-74.635169,Alive,4391
Nordman Fir,40.3407122,-74.63513598,Alive,4390
Nordman Fir,40.34069891,-74.63511854,Alive,4389
Nordman Fir,40.3406846,-74.63509709,Alive,4388
Nordman Fir,40.34067132,-74.63507697,Alive,4387
Nordman Fir,40.34065803,-74.63505954,Alive,4386
Nordman Fir,40.34637819,-74.65168659,Alive,4171
Nordman Fir,40.34744741,-74.6565316,Stump,921
Northern Catalpa,40.3505374,-74.64934565,Alive,7538
Northern Catalpa,40.33958011,-74.63572673,Alive,5083
Northern Catalpa,40.33960413,-74.63575691,Alive,5082
Northern Catalpa,40.33968233,-74.63586487,Alive,5081
Northern Catalpa,40.33965933,-74.63583335,Alive,5080
Northern Catalpa,40.33963071,-74.6357891,Alive,5079
Northern Catalpa,40.34394688,-74.65502546,Alive,2761
Northern Catalpa,40.35018454,-74.63616002,Alive,849
Northern Red Oak,40.34783095,-74.64493141,Alive,9443
Northern Red Oak,40.34302898,-74.66103539,Alive,9281
Northern Red Oak,40.34320173,-74.66075845,Alive,9279
Northern Red Oak,40.34760047,-74.6446082,Stump,9221
Northern Red Oak,40.34011421,-74.65847254,Alive,9193
Northern Red Oak,40.34037232,-74.6586737,Alive,9186
Northern Red Oak,40.34039225,-74.65875149,Alive,9185
Northern Red Oak,40.34054507,-74.65879172,Alive,9180
Northern Red Oak,40.34086553,-74.65904117,Alive,9173
Northern Red Oak,40.34085173,-74.65865493,Alive,9163
Northern Red Oak,40.34099995,-74.65870723,Alive,9159
Northern Red Oak,40.34105157,-74.65873539,Alive,9158
Northern Red Oak,40.34024097,-74.65824187,Alive,8988
Northern Red Oak,40.34000637,-74.65808094,Alive,8985
Northern Red Oak,40.34207172,-74.65991423,Alive,8912
Northern Red Oak,40.34218211,-74.66003358,Alive,8910
Northern Red Oak,40.34443036,-74.66101527,Alive,8109
Northern Red Oak,40.34444416,-74.66113731,Alive,8108
Northern Red Oak,40.34061867,-74.63537067,Alive,8034
Northern Red Oak,40.3479025,-74.65420112,Alive,7989
Northern Red Oak,40.34461588,-74.64381494,Alive,7899
Northern Red Oak,40.34459748,-74.64411937,Alive,7895
Northern Red Oak,40.35023027,-74.64909352,Alive,7527
Northern Red Oak,40.3417298,-74.66007516,Alive,7292
Northern Red Oak,40.34168175,-74.65984784,Alive,7286
Northern Red Oak,40.3425731,-74.66074035,Alive,7248
Northern Red Oak,40.34031814,-74.66667809,Stump,6509
Northern Red Oak,40.34039941,-74.66673173,Stump,6508
Northern Red Oak,40.34034114,-74.6667894,Stump,6506
Northern Red Oak,40.34025783,-74.66680549,Stump,6505
Northern Red Oak,40.3402655,-74.66688998,Stump,6502
Northern Red Oak,40.34041168,-74.66654599,Alive,6490
Northern Red Oak,40.3403897,-74.66655269,Alive,6489
Northern Red Oak,40.34038101,-74.66650978,Alive,6488
Northern Red Oak,40.34036414,-74.66646418,Alive,6487
Northern Red Oak,40.34045308,-74.66645345,Alive,6486
Northern Red Oak,40.34049243,-74.6665138,Alive,6485
Northern Red Oak,40.34056552,-74.66657281,Alive,6484
Northern Red Oak,40.34059056,-74.66653123,Alive,6483
Northern Red Oak,40.34061356,-74.66660768,Alive,6482
Northern Red Oak,40.34063247,-74.66658756,Alive,6481
Northern Red Oak,40.34051543,-74.66641188,Alive,6480
Northern Red Oak,40.34054661,-74.66642797,Alive,6479
Northern Red Oak,40.3404587,-74.66638505,Alive,6477
Northern Red Oak,40.34070863,-74.66642864,Alive,6471
Northern Red Oak,40.34080318,-74.66671698,Alive,6460
Northern Red Oak,40.3408732,-74.66603369,Alive,6431
Northern Red Oak,40.34092022,-74.66581509,Alive,6429
Northern Red Oak,40.34076894,-74.66576815,Alive,6423
Northern Red Oak,40.34075003,-74.66584191,Alive,6422
Northern Red Oak,40.34050367,-74.66619596,Alive,6420
Northern Red Oak,40.34051339,-74.66611817,Alive,6419
Northern Red Oak,40.3405691,-74.66604844,Alive,6418
Northern Red Oak,40.34058852,-74.66592371,Alive,6416
Northern Red Oak,40.34020366,-74.66651917,Alive,6383
Northern Red Oak,40.34025426,-74.6664454,Alive,6382
Northern Red Oak,40.34029003,-74.66629252,Alive,6380
Northern Red Oak,40.3402425,-74.66626033,Alive,6377
Northern Red Oak,40.34025937,-74.66625094,Alive,6376
Northern Red Oak,40.34002886,-74.66658689,Alive,6369
Northern Red Oak,40.34004164,-74.66664724,Alive,6368
